id,date,state,district,market,commodity,variety,min_price_quintal,max_price_quintal,modal_price_quintal,arrivals,original_unit,original_price,source,source_url,data_status,quality_flag,generation_method,observation_frequency,min_price_kg,max_price_kg,modal_price_kg
5596,2025-09-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1685,2034,1878,318,Quintal,1878,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.85,20.34,18.78
5597,2025-09-02,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1662,1932,1822,294,Quintal,1822,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.62,19.32,18.22
5598,2025-09-03,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1687,1960,1806,30,Quintal,1806,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.87,19.6,18.06
5599,2025-09-04,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1699,2128,1884,255,Quintal,1884,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.99,21.28,18.84
5600,2025-09-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1460,1856,1714,351,Quintal,1714,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.6,18.56,17.14
5601,2025-09-06,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1684,2123,1873,244,Quintal,1873,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.84,21.23,18.73
5602,2025-09-07,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1489,1982,1733,116,Quintal,1733,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.89,19.82,17.33
5603,2025-09-08,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1675,1885,1782,363,Quintal,1782,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.75,18.85,17.82
5604,2025-09-09,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1582,1979,1781,252,Quintal,1781,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.82,19.79,17.81
5605,2025-09-10,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1566,1943,1799,177,Quintal,1799,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.66,19.43,17.99
5606,2025-09-11,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1684,2064,1838,93,Quintal,1838,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.84,20.64,18.38
5607,2025-09-12,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1617,2005,1832,194,Quintal,1832,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.17,20.05,18.32
5608,2025-09-13,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1674,2090,1818,213,Quintal,1818,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.74,20.9,18.18
5609,2025-09-14,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1712,2053,1863,670,Quintal,1863,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.12,20.53,18.63
5610,2025-09-15,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1763,2048,1934,175,Quintal,1934,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.63,20.48,19.34
5611,2025-09-17,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1504,1898,1764,358,Quintal,1764,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.04,18.98,17.64
5612,2025-09-18,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1636,2082,1835,140,Quintal,1835,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.36,20.82,18.35
5613,2025-09-19,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1648,2010,1826,260,Quintal,1826,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.48,20.1,18.26
5614,2025-09-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1625,2058,1830,208,Quintal,1830,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.25,20.58,18.3
5615,2025-09-21,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1700,1897,1805,150,Quintal,1805,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.0,18.97,18.05
5616,2025-09-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1728,2034,1873,119,Quintal,1873,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.28,20.34,18.73
5617,2025-09-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1604,2031,1821,205,Quintal,1821,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.04,20.31,18.21
5618,2025-09-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1764,2118,1886,131,Quintal,1886,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.64,21.18,18.86
5619,2025-09-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1669,1991,1768,146,Quintal,1768,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.69,19.91,17.68
5620,2025-09-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1650,1935,1836,86,Quintal,1836,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.5,19.35,18.36
5621,2025-09-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1638,2138,1877,70,Quintal,1877,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.38,21.38,18.77
5622,2025-09-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1675,1948,1823,336,Quintal,1823,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.75,19.48,18.23
5623,2025-09-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1836,2125,1939,314,Quintal,1939,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.36,21.25,19.39
5624,2025-09-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1723,2087,1864,123,Quintal,1864,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.23,20.87,18.64
5625,2025-10-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1713,2040,1911,328,Quintal,1911,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.13,20.4,19.11
5626,2025-10-02,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1763,2151,1898,390,Quintal,1898,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.63,21.51,18.98
5627,2025-10-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1698,2012,1826,53,Quintal,1826,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.98,20.12,18.26
5628,2025-10-06,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1659,1959,1807,20,Quintal,1807,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.59,19.59,18.07
5629,2025-10-07,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1721,2132,1875,308,Quintal,1875,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.21,21.32,18.75
5630,2025-10-08,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1634,2112,1874,206,Quintal,1874,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.34,21.12,18.74
5631,2025-10-09,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1684,1957,1827,25,Quintal,1827,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.84,19.57,18.27
5632,2025-10-10,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1751,2023,1916,279,Quintal,1916,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.51,20.23,19.16
5633,2025-10-11,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1680,2097,1933,88,Quintal,1933,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.8,20.97,19.33
5634,2025-10-12,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1565,2040,1829,78,Quintal,1829,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.65,20.4,18.29
5635,2025-10-14,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1705,1991,1886,66,Quintal,1886,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.05,19.91,18.86
5636,2025-10-15,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1827,2198,1935,154,Quintal,1935,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.27,21.98,19.35
5637,2025-10-16,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1601,2006,1846,159,Quintal,1846,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.01,20.06,18.46
5638,2025-10-17,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1690,2005,1828,424,Quintal,1828,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.9,20.05,18.28
5639,2025-10-19,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1799,2062,1914,205,Quintal,1914,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.99,20.62,19.14
5640,2025-10-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1702,2028,1895,777,Quintal,1895,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.02,20.28,18.95
5641,2025-10-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1674,1992,1896,139,Quintal,1896,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.74,19.92,18.96
5642,2025-10-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1739,2065,1870,140,Quintal,1870,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.39,20.65,18.7
5643,2025-10-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1726,2025,1882,84,Quintal,1882,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.26,20.25,18.82
5644,2025-10-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1703,2147,1979,32,Quintal,1979,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.03,21.47,19.79
5645,2025-10-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1791,2209,1949,250,Quintal,1949,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.91,22.09,19.49
5646,2025-10-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1622,1976,1817,240,Quintal,1817,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.22,19.76,18.17
5647,2025-10-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1811,2019,1922,479,Quintal,1922,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.11,20.19,19.22
5648,2025-10-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1774,2164,1885,128,Quintal,1885,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.74,21.64,18.85
5649,2025-10-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1775,2053,1871,89,Quintal,1871,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.75,20.53,18.71
5650,2025-10-31,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1690,2017,1918,141,Quintal,1918,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.9,20.17,19.18
5651,2025-11-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1918,2377,2216,101,Quintal,2216,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,19.18,23.77,22.16
5652,2025-11-02,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1808,2176,1909,98,Quintal,1909,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.08,21.76,19.09
5653,2025-11-03,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1602,2067,1834,160,Quintal,1834,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.02,20.67,18.34
5654,2025-11-04,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1729,2172,1896,399,Quintal,1896,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.29,21.72,18.96
5655,2025-11-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1642,2093,1896,282,Quintal,1896,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.42,20.93,18.96
5656,2025-11-06,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1648,1987,1868,101,Quintal,1868,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.48,19.87,18.68
5657,2025-11-07,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1765,2129,1878,160,Quintal,1878,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.65,21.29,18.78
5658,2025-11-08,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1712,2108,1948,219,Quintal,1948,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.12,21.08,19.48
5659,2025-11-09,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1739,1984,1880,26,Quintal,1880,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.39,19.84,18.8
5660,2025-11-10,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1849,2224,1973,225,Quintal,1973,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.49,22.24,19.73
5661,2025-11-11,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1603,1961,1847,113,Quintal,1847,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.03,19.61,18.47
5662,2025-11-12,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1790,1992,1885,178,Quintal,1885,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.9,19.92,18.85
5663,2025-11-13,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1610,1949,1826,150,Quintal,1826,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.1,19.49,18.26
5664,2025-11-14,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1770,2092,1932,279,Quintal,1932,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.7,20.92,19.32
5665,2025-11-15,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1621,2046,1900,302,Quintal,1900,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.21,20.46,19.0
5666,2025-11-16,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1687,2032,1782,97,Quintal,1782,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.87,20.32,17.82
5667,2025-11-17,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1633,2118,1877,16,Quintal,1877,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.33,21.18,18.77
5668,2025-11-18,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1822,2100,1924,350,Quintal,1924,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.22,21.0,19.24
5669,2025-11-19,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1604,1901,1759,249,Quintal,1759,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.04,19.01,17.59
5670,2025-11-20,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1695,2065,1838,109,Quintal,1838,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.95,20.65,18.38
5671,2025-11-21,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1528,1986,1748,470,Quintal,1748,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.28,19.86,17.48
5672,2025-11-22,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1801,2085,1905,451,Quintal,1905,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,18.01,20.85,19.05
5673,2025-11-23,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1557,2043,1804,66,Quintal,1804,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.57,20.43,18.04
5674,2025-11-24,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1694,2054,1886,94,Quintal,1886,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.94,20.54,18.86
5675,2025-11-25,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1678,1888,1788,250,Quintal,1788,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.78,18.88,17.88
5676,2025-11-26,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1680,2049,1862,154,Quintal,1862,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.8,20.49,18.62
5677,2025-11-27,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1649,1974,1833,211,Quintal,1833,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.49,19.74,18.33
5678,2025-11-28,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1666,2177,1941,376,Quintal,1941,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.66,21.77,19.41
5679,2025-11-29,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1639,2003,1845,140,Quintal,1845,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.39,20.03,18.45
5680,2025-11-30,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1735,2025,1827,65,Quintal,1827,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,17.35,20.25,18.27
5681,2025-12-01,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1523,1929,1745,122,Quintal,1745,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.23,19.29,17.45
5682,2025-12-03,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1656,1987,1831,86,Quintal,1831,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.56,19.87,18.31
5683,2025-12-04,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1581,2048,1831,218,Quintal,1831,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.81,20.48,18.31
5684,2025-12-05,Andhra Pradesh,Krishna,Gudivada,Potato,Local,1694,2014,1827,45,Quintal,1827,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,16.94,20.14,18.27
